CONSIDERANDO,1,2,0
CONSIDERARSE,0,3,0
CONSIDERARÍA,0,1,0
CONSIDERASEN,1,0,0
CONSIGUIENTE,0,1,0
CONSIGUIERON,1,1,0
CONSPIRACIÓN,0,3,0
CONSTITUCIÓN,0,13,0
CONSTRUCCIÓN,0,1,1
CONTEMPLADOS,1,0,0
CONTEMPLANDO,2,7,0
CONTERTULIOS,1,0,0
CONTESTACIÓN,0,4,0
CONTESTARNOS,0,0,1
CONTINUACIÓN,0,3,3
CONTORSIONES,0,1,0
CONTRARIARME,0,0,1
CONTRASTABAN,1,0,0
CONTRATIEMPO,0,0,1
CONTRINCANTE,0,1,0
CONTÁNDOSELO,0,0,1
CONVENCIENDO,0,1,0
CONVENCIONES,0,1,0
CONVENIENCIA,0,1,0
CONVERSACIÓN,0,11,2
CONVIRTIERON,1,0,0
CONVULSIONES,0,1,0
COPULACIONES,0,0,1
CORDIALMENTE,0,0,2
CORRESPONDER,0,1,0
CORRESPONDES,0,1,0
CORRESPONDIÓ,0,1,2
CORRESPONDÍA,0,2,2
CRUCIFICASEN,0,0,1
CRUZAMIENTOS,0,1,0
CUCHICHEABAN,1,1,0
CULPABILIDAD,0,0,1
CUMPLIMIENTO,0,1,0
CUMPLIÉNDOSE,0,0,1
CURIOSAMENTE,0,1,0
DECLARÁRONSE,0,1,0
DEGOLLÁNDOLA,0,0,1
DELINCUENTES,0,1,0
DELINEÁNDOSE,0,1,0
DEMOCRÁTICAS,0,2,0
DEMUÉSTRANOS,0,0,1
DEPARTAMENTO,7,0,0
DERECHAMENTE,0,1,1
DESACREDITAR,0,1,0
DESAGRADABLE,1,0,0
DESAMPARADOS,1,0,0
DESAPARECERÁ,0,1,1
DESAPARECIDO,0,3,3
DESARROLLADO,0,1,1
DESARROLLASE,1,0,0
DESASIÉNDOSE,0,1,0
DESCABELLADA,0,1,0
DESCENDENCIA,0,0,1
DESCENDIENTE,0,2,5
DESCOLORIDOS,0,1,0
DESCONFIANZA,0,1,0
DESCONOCIDAS,0,0,1
DESCONOCIDOS,1,0,0
DESCONTENTOS,0,1,0
DESCORTEZADO,0,0,2
DESCRIBIENDO,0,3,0
DESCUBIERTAS,1,0,0
DESCUBRIENDO,0,0,1
DESEMBARCADO,0,1,0
DESENCANTADO,0,0,1
DESENGAÑARSE,0,1,0
DESENTONADAS,0,1,0
DESENVOLTURA,0,1,0
DESESPERADOS,1,1,0
DESESPERANTE,0,1,0
DESFALLECIDA,0,1,0
DESFIGURADAS,0,1,0
DESFIGURADOS,0,1,0
DESLIZÁBANSE,0,1,0
DESLIZÁNDOSE,0,2,0
DESLUMBRANDO,1,0,0
DESLUMBRANTE,1,0,0
DESORDENADAS,0,0,1
DESPEDAZADOS,0,1,0
DESPEREZARSE,0,1,0
DESPOJÁNDOSE,0,1,0
DESPRECIABLE,0,2,1
DESTACÁBANSE,0,2,0
DESTITUYENDO,0,0,1
DESVANECIESE,0,0,1
DESVENTURADA,0,0,1
DESVERGÜENZA,0,2,0
DETENIÉNDOSE,0,1,0
DETERMINADOS,0,1,0
DETONACIONES,0,1,0
DIFERENCIABA,0,1,0
DIFICULTADES,0,0,1
DIRECTAMENTE,1,0,0
DIRIGIÉNDOME,0,1,1
DIRIGIÉNDOSE,0,2,4
DIRIGIÉRONSE,0,1,1
DISCIPLINADO,1,0,0
DISCORDANCIA,0,1,0
DISMINUYENDO,0,1,0
DISTRIBUÍDOS,0,1,0
DULCIFICANDO,0,0,1
EFUSIVAMENTE,0,0,1
ELECTRICIDAD,0,0,1
EMANCIPACIÓN,0,0,1
EMBORRACHADO,0,1,0
EMBORRONADAS,1,0,0
EMBRIAGADORA,1,0,0
EMPALIDECIDO,0,0,1
EMPEDERNIDOS,0,1,0
EMPRENDIERON,1,1,0
ENCANTADORES,0,0,1
ENCARGAREMOS,0,2,0
ENCARGÁNDOSE,0,1,0
ENCONTRÁBASE,0,1,0
ENCUADERNADO,0,0,2
ENFERMEDADES,0,0,1
ENLOQUECERME,1,0,0
ENNEGRECIDOS,0,1,0
ENRIQUECERTE,0,0,1
ENRONQUECIDO,0,1,0
ENSORDECEDOR,0,1,0
ENTERRADORES,1,0,0
ENTREABIERTA,0,1,0
ENTREABIERTO,1,1,0
ENTRECORTADA,1,0,0
ENTRELAZADOS,0,0,1
ENTRESACADOS,0,0,2
ENTUSIASMABA,1,1,0
ENTUSIASMADA,0,1,0
ENTUSIASMAOS,0,1,0
ENTUSIÁSTICA,0,1,0
ESCANDALOSAS,0,3,0
ESCAPULARIOS,1,0,0
ESCLAVIZARLO,0,1,0
ESCOBILLONES,0,1,0
ESCOLTÁNDOLE,0,0,1
ESPECTADORES,1,0,1
ESPELUZNANTE,0,1,0
ESPLENDOROSA,0,0,1
ESPOLVOREADO,1,0,0
ESTABLECEMOS,0,1,0
ESTRAFALARIA,1,0,0
ESTRAFALARIO,0,1,0
ESTRATAGEMAS,1,0,0
ESTREMECERSE,1,0,0
ESTREMECIMOS,0,0,1
ESTUDIAREMOS,0,0,1
ESTUVIÉRAMOS,0,1,0
EXCEDIÉNDOSE,0,0,1
EXCLAUSTRADO,0,1,0
EXPEDICIONES,1,0,0
EXPERIMENTAR,0,2,1
EXPLICÁNDOLO,0,0,1
EXPONIÉNDOME,0,2,0
EXPRESAMENTE,0,0,1
EXTRAVAGANTE,0,3,0
EXTRAÑÁNDOSE,0,1,0
FORTALECIDAS,0,1,0
FORZADAMENTE,0,1,0
FORZOSAMENTE,1,2,0
FRANCACHELAS,0,2,0
FRANCISCANOS,0,1,0
FRANCMASONES,0,2,0
FRUCTIFICARÁ,0,1,0
FUNCIONARIOS,1,0,0
FURIOSAMENTE,0,1,0
GENERACIONES,0,2,0
GENERALMENTE,0,0,2
GENTILHOMBRE,0,1,0
GESTICULABAN,0,1,0
GOBERNADORES,0,1,1
GRACIOSÍSIMA,0,1,0
GRADUALMENTE,0,1,0
GROSERAMENTE,0,2,0
GUARDARÍAMOS,0,0,1
GUERRILLEROS,0,1,0
HABITACIONES,0,1,3
HERRAMIENTAS,1,0,0
HIPERBÓLICOS,0,1,0
HORIZONTALES,1,0,0
HORRIPILANTE,0,2,0
HORRORIZADOS,0,1,0
HOSPITALARIA,0,0,1
HOSPITALIDAD,0,2,1
HUMILDEMENTE,1,1,2
IGUALITARIAS,0,1,0
IMPETUOSIDAD,0,1,0
IMPORTUNARLE,0,0,1
IMPRESIONADO,1,4,0
IMPROVISADAS,0,0,1
INCLINÁNDOSE,0,1,2
INCOMPARABLE,0,0,1
INCONSCIENTE,0,1,0
INCORPORARME,1,0,0
INCORPORARSE,1,1,0
INCORREGIBLE,0,1,0
INDECISIONES,0,1,0
INDICACIONES,1,3,0
INDIFERENCIA,1,7,0
INDIFERENTES,1,1,0
INDISCUTIBLE,0,0,1
INDISPONERME,0,1,0
INDULGENCIAS,0,1,0
INDUSTRIALES,0,1,0
INEXPLICABLE,1,1,0
INEXPUGNABLE,0,1,0
INFLAMÁNDOSE,0,1,0
INFRUCTUOSAS,0,1,0
INGOBERNABLE,0,1,0
INJUSTAMENTE,0,1,1
INMENSIDADES,1,0,0
INNUMERABLES,1,7,0
INSEPARABLES,0,1,0
INSOSTENIBLE,0,1,0
INSTANTÁNEOS,0,1,0
INSTRUMENTOS,0,0,4
INSUFICIENTE,0,1,0
INSURRECCIÓN,0,2,0
INSUSTANCIAL,0,1,0
INTELIGENCIA,0,3,0
INTERCALANDO,1,0,0
INTERESANTES,0,2,0
INTERLOCUTOR,0,2,0
INTERMINABLE,2,4,0
INTERNÁNDOSE,0,0,1
INTERPRETABA,0,1,0
INTERROGADOR,0,1,0
INTERRUMPIDA,1,1,0
INTERRUMPIDO,1,0,0
INTOLERANCIA,0,1,0
INTRODUCIRSE,0,1,0
INTRODUJERON,0,1,0
INVITÁNDOLES,0,0,1
IRREFLEXIVOS,0,1,0
IRREMEDIABLE,0,0,1
IRRESISTIBLE,1,1,0
IRÓNICAMENTE,0,1,0
JEROGLÍFICOS,0,1,0
JUSTIFICARLO,0,1,0
KAMARALZAMÁN,0,0,1
LAMENTÁNDOME,0,0,1
LEVANTÁNDOLA,0,1,0
LEVANTÁNDOLO,0,1,0
LEVANTÁNDOME,0,0,1
LEVANTÁNDOSE,0,3,0
LEVANTÁRONSE,0,1,0
LITERALMENTE,0,0,2
MAGNANIMIDAD,0,1,1
MALHUMORADOS,0,1,0
MALIGNAMENTE,0,1,0
MANEJÁRMELAS,0,0,1
MANIFESTANDO,0,4,0
MANIFESTARLE,0,4,0
MANIFESTARLO,0,1,0
MARAVILLADOS,0,0,2
MARAVILLARON,0,0,1
MARAVILLARTE,0,0,1
MARAVILLOSAS,1,0,0
MARAVILLOSOS,0,0,2
MARTIRIZADAS,0,1,0
MEDIANAMENTE,0,1,0
MEDICAMENTOS,0,1,2
MEDITACIONES,0,1,0
MELANCÓLICAS,0,1,0
METAMORFOSIS,0,0,1
MILITARMENTE,0,1,0
MINUCIOSIDAD,1,0,0
MISERICORDIA,2,1,4
MODESTAMENTE,1,0,0
MOSTRÁRSELAS,0,1,0
NAVEGACIONES,1,0,0
NOMBRAMIENTO,0,1,0
OBLIGACIONES,0,1,0
OBSCURECIDAS,0,1,0
OCASIONARNOS,0,0,1
OCULTACIONES,0,1,0
OFRECIÉNDOLE,0,0,1
OMNIPOTENCIA,1,0,0
OPRIMIÉNDOLA,0,2,0
ORTOGRÁFICAS,0,1,0
PARROQUIANOS,1,0,1
PARTICULARES,0,1,0
PENSAMIENTOS,0,8,2
PENSIONISTAS,1,0,0
PERFECCIONES,0,0,2
PERFUMÁNDOLE,0,0,1
PERMANECEMOS,0,1,0
PERMANECERÁN,0,0,1
PERMANECERÁS,0,0,1
PERMANECIERA,0,1,0
PERSIGUIENDO,0,1,2
PERSIGUIERAN,1,0,0
PERSONALIDAD,0,2,0
PETRIFICADOS,0,0,1
POPULACHEROS,0,0,1
PORTAALFANJE,0,0,3
POÉTICAMENTE,0,0,1
PRECAUCIONES,0,1,0
PRECIPITADOS,0,0,1
PRECISAMENTE,0,0,4
PREDICADORES,0,1,0
PREDICCIONES,0,0,1
PREDISPUESTO,0,0,1
PREOCUPACIÓN,0,4,0
PREPARATIVOS,0,1,4
PREPARÁNDOSE,0,1,0
PREPARÁRONSE,0,1,0
PRESENCIALES,1,0,0
PRESENCIARON,0,0,1
PRETENSIONES,0,2,0
PRIMERAMENTE,0,1,3
PRIVILEGIADA,0,3,0
PRIVILEGIADO,0,1,0
PROBLEMÁTICA,0,1,0
PROFUNDIZADO,0,0,1
PROFUSAMENTE,0,0,1
PROGENITORES,0,1,0
PROGRESISTAS,0,1,0
PROMOVEDORES,0,1,0
PRONUNCIANDO,0,0,1
PRONUNCIARÁS,0,1,0
PROPIETARIOS,1,0,0
PROPORCIONES,0,1,0
PRÓXIMAMENTE,0,0,1
PURIFICACIÓN,0,1,1
REACCIONARIA,0,1,0
REALIZAREMOS,0,1,0
REALZÁNDOLAS,0,0,1
REBAJAMIENTO,0,1,0
RECIBIMIENTO,0,1,0
RECLINÁNDOME,0,0,1
RECOBRAREMOS,0,0,1
RECOMENDABAN,1,0,0
RECOMENDANDO,1,0,0
RECOMENDARME,0,0,1
RECOMENDAROS,0,1,0
RECOMPENSADO,0,1,0
RECONFORTARA,0,0,1
RECONOCIERON,0,0,1
RECONVENIRME,0,0,2
REGALÁNDONOS,0,0,1
REGOCIJARNOS,0,0,1
RELIGIOSIDAD,0,1,0
REMUNERACIÓN,0,0,1
REPIQUETEABA,1,0,0
REPITIÉNDOME,0,0,1
REPRESENTABA,0,1,0
REPUBLICANAS,0,1,0
RESGUARDABAN,1,0,0
RESGUARDARLA,1,0,0
RESOLUCIONES,0,2,0
RESTABLECIDO,0,1,0
RESTAURACIÓN,0,6,0
RESURRECCIÓN,0,0,1
REVELACIONES,0,5,0
REVOLCÁNDOSE,0,0,1
REVOLOTEABAN,2,0,0
RUIDOSAMENTE,2,0,2
SACÁNDOSELOS,0,0,1
SALPICADURAS,2,0,0
SANGUINARIOS,0,0,1
SANTIFICARME,0,0,1
SATISFACCIÓN,0,14,0
SECRETAMENTE,0,0,2
SEMANALMENTE,0,1,0
SEMIFEUDALES,0,1,0
SENSIBILIDAD,0,1,0
SENTENCIADOS,0,0,1
SENTENCIARON,1,0,0
SENTIMIENTOS,1,1,0
SERPENTEANDO,0,1,0
SOBRADAMENTE,0,2,0
SOBREVENIRLE,0,1,0
SOBREVINIESE,0,0,1
SORPRENDENTE,0,0,1
SORPRENDIDOS,0,1,0
SUFRIMIENTOS,0,0,3
SUPERIORIDAD,0,6,1
SUPERPUESTOS,1,0,0
SUPOSICIONES,0,1,0
SUSCRIPTORES,0,0,1
SÓRDIDAMENTE,0,0,1
TALISMÁNICAS,0,0,1
TEMBLORCILLO,1,0,0
TEMPERAMENTO,0,2,0
TEMPESTUOSOS,1,0,0
TODOPODEROSO,0,0,2
TORRESALINAS,3,0,0
TRABAJADORES,1,0,0
TRADUCCIONES,0,0,2
TRANQUILIDAD,6,3,2
TRANQUILIZAR,1,0,0
TRANSCURRIDA,0,0,1
TRANSCURRIDO,1,1,3
TRANSCURRÍAN,0,1,0
TRANSFORMADO,0,0,1
TRANSPARENTE,0,1,0
TRANSPARENTÓ,0,1,0
TRANSPORTABA,1,0,0
TRANSPORTADO,0,0,1
TRASCONEJADO,0,1,0
TRASNOCHABAN,1,0,0
TRASTORNARON,0,1,0
VACILACIONES,0,1,0
VAGABUNDEADO,0,0,1
VEINTICUATRO,0,1,0
VENTORRILLOS,1,0,0
VERSALLESCOS,0,0,1
